index, frame, sample, time, raw[0], cal[0]
607,91,5,0.759777,1927,-2.00437
608,91,6,0.761027,1927,-2.00437
609,91,7,0.762276,1927,-2.00437
610,92,0,0.763526,1927,-2.00437
611,92,1,0.764776,1927,-2.00437
612,92,2,0.766025,1927,-2.00437
613,92,3,0.767275,1927,-2.00437
614,92,4,0.768524,1927,-2.00437
615,92,5,0.769774,1927,-2.00437
616,92,6,0.771024,1927,-2.00437
617,92,7,0.772273,1927,-2.00437
618,93,0,0.773523,1927,-2.00437
619,93,1,0.774773,1927,-2.00437
620,93,2,0.776022,1927,-2.00437
621,93,3,0.777272,1927,-2.00437
622,93,4,0.778521,1927,-2.00437
623,93,5,0.779771,1927,-2.00437
624,93,6,0.781021,1927,-2.00437
625,93,7,0.78227,1928,-1.98929
626,94,0,0.78352,1927,-2.00437
627,94,1,0.78477,1928,-1.98929
628,94,2,0.786019,1927,-2.00437
629,94,3,0.787269,1928,-1.98929
630,94,4,0.788519,1927,-2.00437
631,94,5,0.789768,1928,-1.98929
632,94,6,0.791018,1926,-2.01945
633,94,7,0.792267,1927,-2.00437
634,95,0,0.793517,1927,-2.00437
635,95,1,0.794767,1927,-2.00437
636,95,2,0.796016,1927,-2.00437
637,95,3,0.797266,1927,-2.00437
638,95,4,0.798516,1927,-2.00437
639,95,5,0.799765,1927,-2.00437
640,95,6,0.801015,1927,-2.00437
641,95,7,0.802265,1927,-2.00437
642,96,0,0.803514,1926,-2.01945
643,96,1,0.804764,1927,-2.00437
644,96,2,0.806013,1927,-2.00437
645,96,3,0.807263,1927,-2.00437
646,96,4,0.808513,1927,-2.00437
647,96,5,0.809762,1927,-2.00437
648,96,6,0.811012,1926,-2.01945
649,96,7,0.812262,1927,-2.00437
650,97,0,0.813511,1927,-2.00437
651,97,1,0.814761,1927,-2.00437
652,97,2,0.81601,1927,-2.00437
653,97,3,0.81726,1927,-2.00437
654,97,4,0.81851,1926,-2.01945
655,97,5,0.819759,1927,-2.00437
656,97,6,0.821009,1926,-2.01945
657,97,7,0.822259,1927,-2.00437
658,98,0,0.823508,1927,-2.00437
659,98,1,0.824758,1927,-2.00437
660,98,2,0.826008,1927,-2.00437
661,98,3,0.827257,1927,-2.00437
662,98,4,0.828507,1927,-2.00437
663,98,5,0.829756,1927,-2.00437
664,98,6,0.831006,1927,-2.00437
665,98,7,0.832256,1927,-2.00437
666,99,0,0.833505,1927,-2.00437
667,99,1,0.834755,1927,-2.00437
