index, frame, sample, time, raw[0], cal[0]
616,87,0,0.77125,2067,0.106604
617,87,1,0.7725,2067,0.106604
618,87,2,0.77375,2067,0.106604
619,87,3,0.775,2068,0.121683
620,87,4,0.77625,2067,0.106604
621,87,5,0.7775,2067,0.106604
622,87,6,0.77875,2067,0.106604
623,87,7,0.78,2068,0.121683
624,88,0,0.78125,2068,0.121683
625,88,1,0.7825,2067,0.106604
626,88,2,0.78375,2068,0.121683
627,88,3,0.785,2068,0.121683
628,88,4,0.78625,2068,0.121683
629,88,5,0.7875,2068,0.121683
630,88,6,0.78875,2068,0.121683
631,88,7,0.79,2067,0.106604
632,89,0,0.79125,2067,0.106604
633,89,1,0.7925,2068,0.121683
634,89,2,0.79375,2068,0.121683
635,89,3,0.795,2067,0.106604
636,89,4,0.79625,2067,0.106604
637,89,5,0.7975,2068,0.121683
638,89,6,0.79875,2067,0.106604
639,89,7,0.8,2068,0.121683
640,90,0,0.80125,2067,0.106604
641,90,1,0.8025,2067,0.106604
642,90,2,0.80375,2067,0.106604
643,90,3,0.805,2067,0.106604
644,90,4,0.80625,2067,0.106604
645,90,5,0.8075,2067,0.106604
646,90,6,0.80875,2067,0.106604
647,90,7,0.81,2067,0.106604
648,91,0,0.81125,2067,0.106604
649,91,1,0.8125,2067,0.106604
650,91,2,0.81375,2067,0.106604
651,91,3,0.815,2068,0.121683
652,91,4,0.81625,2067,0.106604
653,91,5,0.8175,2067,0.106604
654,91,6,0.81875,2067,0.106604
655,91,7,0.82,2067,0.106604
656,92,0,0.82125,2067,0.106604
657,92,1,0.8225,2067,0.106604
658,92,2,0.82375,2067,0.106604
659,92,3,0.825,2067,0.106604
660,92,4,0.82625,2067,0.106604
661,92,5,0.8275,2068,0.121683
662,92,6,0.82875,2067,0.106604
663,92,7,0.83,2068,0.121683
664,93,0,0.83125,2067,0.106604
665,93,1,0.8325,2067,0.106604
666,93,2,0.83375,2067,0.106604
667,93,3,0.835,2067,0.106604
668,93,4,0.83625,2067,0.106604
669,93,5,0.8375,2068,0.121683
670,93,6,0.83875,2067,0.106604
671,93,7,0.84,2067,0.106604
672,94,0,0.84125,2066,0.0915259
673,94,1,0.8425,2068,0.121683
674,94,2,0.84375,2067,0.106604
675,94,3,0.845,2067,0.106604
676,94,4,0.84625,2067,0.106604
677,94,5,0.8475,2067,0.106604
678,94,6,0.84875,2067,0.106604
679,94,7,0.85,2067,0.106604
680,95,0,0.85125,2067,0.106604
681,95,1,0.8525,2067,0.106604
682,95,2,0.85375,2066,0.0915259
683,95,3,0.855,2067,0.106604
684,95,4,0.85625,2067,0.106604
685,95,5,0.8575,2067,0.106604
686,95,6,0.85875,2067,0.106604
687,95,7,0.86,2067,0.106604
688,96,0,0.86125,2067,0.106604
689,96,1,0.8625,2067,0.106604
690,96,2,0.86375,2067,0.106604
691,96,3,0.865,2067,0.106604
692,96,4,0.86625,2067,0.106604
693,96,5,0.8675,2067,0.106604
694,96,6,0.86875,2067,0.106604
695,96,7,0.87,2068,0.121683
696,97,0,0.87125,2067,0.106604
697,97,1,0.8725,2068,0.121683
698,97,2,0.87375,2067,0.106604
699,97,3,0.875,2067,0.106604
700,97,4,0.87625,2067,0.106604
701,97,5,0.8775,2067,0.106604
702,97,6,0.87875,2066,0.0915259
703,97,7,0.88,2067,0.106604
704,98,0,0.88125,2067,0.106604
705,98,1,0.8825,2067,0.106604
706,98,2,0.88375,2067,0.106604
707,98,3,0.885,2067,0.106604
708,98,4,0.88625,2067,0.106604
709,98,5,0.8875,2067,0.106604
710,98,6,0.88875,2067,0.106604
711,98,7,0.89,2067,0.106604
712,99,0,0.89125,2067,0.106604
713,99,1,0.8925,2067,0.106604
714,99,2,0.89375,2067,0.106604
715,99,3,0.895,2067,0.106604
716,99,4,0.89625,2067,0.106604
717,99,5,0.8975,2067,0.106604
718,99,6,0.89875,2067,0.106604
719,99,7,0.9,2067,0.106604
720,100,0,0.90125,2067,0.106604
721,100,1,0.9025,2068,0.121683
722,100,2,0.90375,2067,0.106604
723,100,3,0.905,2068,0.121683
724,100,4,0.90625,2067,0.106604
725,100,5,0.9075,2067,0.106604
726,100,6,0.90875,2067,0.106604
727,100,7,0.91,2067,0.106604
728,101,0,0.91125,2067,0.106604
729,101,1,0.9125,2067,0.106604
730,101,2,0.91375,2067,0.106604
731,101,3,0.915,2067,0.106604
732,101,4,0.91625,2067,0.106604
733,101,5,0.9175,2067,0.106604
734,101,6,0.91875,2067,0.106604
735,101,7,0.92,2067,0.106604
736,102,0,0.92125,2067,0.106604
737,102,1,0.9225,2067,0.106604
