index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
277,44,3,0.347366,-184,0.0179532,-8216,-9.80042,256,0.177933
278,44,4,0.348615,-184,0.0179532,-8208,-9.79074,264,0.187478
279,44,5,0.349865,-184,0.0179532,-8216,-9.80042,256,0.177933
280,44,6,0.351114,-252,-0.0636521,-8200,-9.78107,276,0.201797
281,44,7,0.352364,-200,-0.00124807,-8184,-9.76171,284,0.211343
282,45,0,0.353613,-184,0.0179532,-8208,-9.79074,224,0.13975
283,45,1,0.354863,-200,-0.00124807,-8208,-9.79074,264,0.187478
284,45,2,0.356112,-208,-0.0108487,-8256,-9.84881,272,0.197024
285,45,3,0.357362,-160,0.046755,-8184,-9.76171,264,0.187478
286,45,4,0.358611,-216,-0.0204493,-8200,-9.78107,272,0.197024
287,45,5,0.359861,-192,0.00835254,-8268,-9.86333,256,0.177933
288,45,6,0.36111,-184,0.0179532,-8248,-9.83914,240,0.158841
289,45,7,0.36236,-192,0.00835254,-8216,-9.80042,292,0.220888
290,46,0,0.363609,-200,-0.00124807,-8216,-9.80042,248,0.168387
291,46,1,0.364859,-168,0.0371544,-8248,-9.83914,248,0.168387
292,46,2,0.366108,-216,-0.0204493,-8232,-9.81978,248,0.168387
293,46,3,0.367358,-184,0.0179532,-8200,-9.78107,256,0.177933
294,46,4,0.368607,-216,-0.0204493,-8240,-9.82946,256,0.177933
295,46,5,0.369857,-184,0.0179532,-8224,-9.8101,272,0.197024
296,46,6,0.371106,-224,-0.0300499,-8192,-9.77139,248,0.168387
297,46,7,0.372356,-176,0.0275538,-8240,-9.82946,248,0.168387
298,47,0,0.373605,-168,0.0371544,-8232,-9.81978,204,0.115885
299,47,1,0.374855,-176,0.0275538,-8216,-9.80042,240,0.158841
300,47,2,0.376104,-208,-0.0108487,-8240,-9.82946,232,0.149295
301,47,3,0.377354,-184,0.0179532,-8240,-9.82946,300,0.230434
302,47,4,0.378603,-192,0.00835254,-8208,-9.79074,232,0.149295
303,47,5,0.379853,-200,-0.00124807,-8208,-9.79074,240,0.158841
304,47,6,0.381103,-192,0.00835254,-8192,-9.77139,248,0.168387
305,47,7,0.382352,-200,-0.00124807,-8232,-9.81978,264,0.187478
306,48,0,0.383602,-200,-0.00124807,-8216,-9.80042,232,0.149295
307,48,1,0.384851,-232,-0.0396505,-8200,-9.78107,256,0.177933
308,48,2,0.386101,-184,0.0179532,-8208,-9.79074,232,0.149295
309,48,3,0.38735,-200,-0.00124807,-8224,-9.8101,248,0.168387
310,48,4,0.3886,-176,0.0275538,-8200,-9.78107,224,0.13975
311,48,5,0.389849,-200,-0.00124807,-8240,-9.82946,248,0.168387
312,48,6,0.391099,-192,0.00835254,-8240,-9.82946,296,0.225661
313,48,7,0.392348,-200,-0.00124807,-8240,-9.82946,240,0.158841
314,49,0,0.393598,-208,-0.0108487,-8240,-9.82946,232,0.149295
315,49,1,0.394847,-184,0.0179532,-8176,-9.75203,232,0.149295
316,49,2,0.396097,-200,-0.00124807,-8232,-9.81978,272,0.197024
317,49,3,0.397346,-208,-0.0108487,-8232,-9.81978,224,0.13975
318,49,4,0.398596,-160,0.046755,-8208,-9.79074,272,0.197024
319,49,5,0.399845,-208,-0.0108487,-8216,-9.80042,284,0.211343
320,49,6,0.401095,-160,0.046755,-8192,-9.77139,240,0.158841
321,49,7,0.402344,-216,-0.0204493,-8232,-9.81978,280,0.20657
322,50,0,0.403594,-224,-0.0300499,-8216,-9.80042,224,0.13975
323,50,1,0.404843,-232,-0.0396505,-8256,-9.84881,216,0.130204
324,50,2,0.406093,-208,-0.0108487,-8240,-9.82946,224,0.13975
325,50,3,0.407342,-208,-0.0108487,-8216,-9.80042,264,0.187478
326,50,4,0.408592,-200,-0.00124807,-8224,-9.8101,240,0.158841
327,50,5,0.409841,-192,0.00835254,-8256,-9.84881,248,0.168387
328,50,6,0.411091,-200,-0.00124807,-8224,-9.8101,216,0.130204
329,50,7,0.41234,-184,0.0179532,-8216,-9.80042,232,0.149295
330,51,0,0.41359,-192,0.00835254,-8192,-9.77139,248,0.168387
331,51,1,0.414839,-192,0.00835254,-8224,-9.8101,248,0.168387
332,51,2,0.416089,-192,0.00835254,-8232,-9.81978,280,0.20657
333,51,3,0.417338,-216,-0.0204493,-8192,-9.77139,272,0.197024
334,51,4,0.418588,-192,0.00835254,-8224,-9.8101,292,0.220888
335,51,5,0.419838,-160,0.046755,-8216,-9.80042,224,0.13975
336,51,6,0.421087,-192,0.00835254,-8208,-9.79074,232,0.149295
337,51,7,0.422337,-208,-0.0108487,-8224,-9.8101,248,0.168387
338,52,0,0.423586,-184,0.0179532,-8224,-9.8101,264,0.187478
339,52,1,0.424836,-216,-0.0204493,-8232,-9.81978,232,0.149295
340,52,2,0.426085,-184,0.0179532,-8216,-9.80042,280,0.20657
341,52,3,0.427335,-152,0.0563556,-8200,-9.78107,224,0.13975
342,52,4,0.428584,-200,-0.00124807,-8192,-9.77139,192,0.101567
343,52,5,0.429834,-184,0.0179532,-8184,-9.76171,216,0.130204
344,52,6,0.431083,-192,0.00835254,-8208,-9.79074,216,0.130204
345,52,7,0.432333,-152,0.0563556,-8208,-9.79074,216,0.130204
346,53,0,0.433582,-192,0.00835254,-8176,-9.75203,232,0.149295
347,53,1,0.434832,-216,-0.0204493,-8224,-9.8101,232,0.149295
348,53,2,0.436081,-224,-0.0300499,-8184,-9.76171,256,0.177933
349,53,3,0.437331,-216,-0.0204493,-8232,-9.81978,280,0.20657
350,53,4,0.43858,-200,-0.00124807,-8200,-9.78107,256,0.177933
351,53,5,0.43983,-216,-0.0204493,-8208,-9.79074,256,0.177933
352,53,6,0.441079,-168,0.0371544,-8232,-9.81978,264,0.187478
353,53,7,0.442329,-184,0.0179532,-8216,-9.80042,240,0.158841
354,54,0,0.443578,-208,-0.0108487,-8232,-9.81978,276,0.201797
355,54,1,0.444828,-248,-0.0588518,-8256,-9.84881,208,0.120658
356,54,2,0.446077,-216,-0.0204493,-8224,-9.8101,240,0.158841
357,54,3,0.447327,-200,-0.00124807,-8232,-9.81978,300,0.230434
358,54,4,0.448576,-176,0.0275538,-8240,-9.82946,248,0.168387
359,54,5,0.449826,-224,-0.0300499,-8232,-9.81978,216,0.130204
360,54,6,0.451075,-172,0.0323541,-8208,-9.79074,200,0.111112
361,54,7,0.452325,-168,0.0371544,-8216,-9.80042,248,0.168387
362,55,0,0.453574,-232,-0.0396505,-8240,-9.82946,240,0.158841
363,55,1,0.454824,-176,0.0275538,-8200,-9.78107,280,0.20657
364,55,2,0.456074,-216,-0.0204493,-8168,-9.74235,248,0.168387
